FrameNum,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Coeff_0,Coeff_1,Coeff_2,Coeff_3,Coeff_4,Coeff_5,P1,P2,Time
487,212.1508897,238.0084032,188.7670522,228.4753816,248.6966023,305.6435833,-2.58E-13,6.12E-10,-7.80E-07,0.000246669,9.51E-05,447.9156502,0,8,19.48
488,212.235718,238.0084032,187.7711373,228.6744411,248.6966023,307.1758454,-2.58E-13,6.72E-10,-9.09E-07,0.000338573,-0.024449949,450.1568314,0,9,19.52
489,211.2368339,239.0083681,187.8643127,228.1074308,248.9377432,309.0129447,-4.12E-13,9.26E-10,-1.03E-06,0.000325749,-0.009253849,448.3759057,0,10,19.56
490,210.1927687,239.0083681,185.9731163,224.8599564,251.1772283,311.4883625,-2.92E-13,6.56E-10,-8.17E-07,0.000236718,0.00853293,447.0329196,0,10,19.6
491,208.1537893,241.0186715,184.3176606,223.8615644,252.8715089,311.5846594,-8.66E-13,2.00E-09,-1.99E-06,0.00069505,-0.080344679,453.6014958,0,11,19.64
492,207.1183237,242.0516474,182.455474,222.2521091,255.1548549,313.4645115,-3.97E-13,9.16E-10,-1.08E-06,0.000327821,-0.016907196,449.6598535,0,12,19.68
493,206.0873601,243.0740628,181.7278185,221.8400325,255.6423283,314.0143309,3.99E-13,-1.02E-09,7.33E-07,-0.000494119,0.153117478,436.7798804,0,12.26369169,19.72
494,205.0877861,243.0740628,180.7373785,220.4926303,257.7828544,315.1539306,5.21E-14,-2.18E-10,1.71E-09,-0.00018061,0.090444285,441.5159409,0,13,19.76
495,205.1194774,244.0737593,180.8784122,220.4926303,256.7975857,316.0775221,-1.36E-13,2.47E-10,-4.28E-07,2.66E-06,0.055280705,443.9317838,0,14,19.8
496,205.1194774,244.0512241,179.7470445,218.579505,256.7975857,317.3846247,-7.34E-13,1.65E-09,-1.68E-06,0.000529672,-0.043482214,450.4787135,0,14,19.84
497,205.1194774,243.0514349,179.7470445,216.6679487,258.7682361,318.5498391,-9.87E-13,2.23E-09,-2.22E-06,0.000766237,-0.090721251,454.2056316,0,15,19.88
498,204.1200627,245.0510151,178.058979,216.3145857,259.1158042,319.2256255,-6.41E-13,1.41E-09,-1.47E-06,0.000428231,-0.023380521,449.4012969,0,16,19.92
499,203.0886506,246.0731599,177.2258446,214.4061566,259.665169,320.7896507,1.88E-13,-5.37E-10,2.36E-07,-0.000287256,0.114139925,439.7065368,0,16,19.96
500,202.0618717,247.0991704,175.5818897,213.5064402,261.4287666,322.4608503,-8.28E-13,1.74E-09,-1.71E-06,0.000477208,-0.030788506,450.22236,0,17,20
501,199.0401969,248.1632527,174.5966781,212.6640543,262.8193296,323.7854228,-2.50E-13,3.49E-10,-4.44E-07,-7.73E-05,0.080957557,441.5887229,0,18,20.04
502,199.0401969,248.1289987,172.9855485,211.5135929,264.4390289,324.7214191,-4.85E-13,9.11E-10,-9.67E-07,0.000138097,0.040379541,444.6911017,0,18,20.08
503,198.0403999,249.1625975,172.9855485,210.9502311,264.4390289,325.2352994,-6.39E-13,1.22E-09,-1.19E-06,0.000203392,0.032415151,444.6981489,0,19,20.12
504,198.0403999,249.1625975,172.002907,209.4683747,265.635088,326.1809314,4.08E-13,-1.21E-09,9.28E-07,-0.000672608,0.202476673,432.7638856,0,19,20.16
505,198.0403999,250.1279672,172.1917536,209.4683747,264.8848807,326.1809314,-8.56E-13,1.72E-09,-1.65E-06,0.000405198,-0.012788205,448.6030998,0,20,20.2
506,198.0403999,250.1619475,171.8196729,208,264.6601594,327.1360573,-4.63E-13,7.41E-10,-7.38E-07,-3.45E-06,0.078157525,441.0673605,0,20,20.24
507,198.0403999,250.0979808,171.0204666,208.5425616,266.0864521,327.6171546,-9.64E-13,2.00E-09,-1.94E-06,0.000536522,-0.035697768,450.1074122,0,21,20.28
508,196.0408121,250.1279672,172.1917536,206.1552813,267.2901046,329.0744597,-8.02E-13,1.54E-09,-1.47E-06,0.000311359,0.011901339,446.585647,0,21.42876144,20.32
509,195.0410213,251.1274577,170.2292572,205.1048512,267.7610875,330.6841393,-7.01E-13,1.27E-09,-1.24E-06,0.000207897,0.033219242,445.0031515,0,22,20.36
510,195.0410213,252.1606631,167.6931722,202.6844839,269.4624278,332.5432303,-9.12E-13,1.70E-09,-1.57E-06,0.000303381,0.022671175,445.2205516,0,22.21380114,20.4
511,192.0104164,253.2844251,166.9281282,203.0591047,271.4498112,332.0993827,-1.08E-12,2.02E-09,-1.82E-06,0.000378596,0.005354716,446.6573681,0,23,20.44
512,191.0104709,254.2833066,167.1466422,201.6977937,271.0166047,332.8663395,-1.77E-12,3.50E-09,-3.04E-06,0.000849451,-0.083133836,453.1855724,0,23,20.48
513,192,254.2833066,166.1715981,201.6977937,271.9797787,333.4081583,-1.32E-12,2.57E-09,-2.32E-06,0.000601124,-0.043062397,450.6938903,0,24,20.52
514,191.0104709,253.2844251,166.9281282,201.6977937,271.713084,333.7079562,-1.46E-12,2.87E-09,-2.55E-06,0.000675891,-0.049710734,450.5316147,0,24,20.56
515,193.0103624,254.2380774,165.7377446,202.1583538,270.48475,334.0134728,-1.17E-12,2.10E-09,-1.78E-06,0.000313009,0.031713693,443.8197701,0,25,20.6
516,193.0233147,253.1975513,165.7377446,200.3596766,271.1899703,335.3937984,-1.26E-12,2.39E-09,-2.12E-06,0.000511485,-0.018612269,448.6526558,0,25,20.64
517,192.0234361,253.2390175,164.9757558,199.01005,273.9069185,336.9821954,-1.62E-12,3.09E-09,-2.67E-06,0.000692116,-0.041801425,449.3541407,0,25.27910111,20.68
518,189.0026455,255.3311575,164.4506005,198.1337932,274.040143,336.4669375,-2.89E-12,5.85E-09,-4.95E-06,0.001554707,-0.199856596,460.0007556,0,26,20.72
519,190.0026316,256.3825267,161.7714437,197.3676772,274.6088127,337.6995706,-2.27E-12,4.36E-09,-3.63E-06,0.001005769,-0.100823213,453.8773901,0,26,20.76
520,189.0026455,257.437371,161.2978611,197.850954,275.4868418,336.6570956,-1.66E-12,2.94E-09,-2.38E-06,0.000485149,-0.00382264,447.1877445,0,26.8841217,20.8
521,189.0026455,257.437371,162.265215,196.8882932,276.1467001,336.0729088,-2.26E-12,4.40E-09,-3.70E-06,0.001049295,-0.112503754,454.8633015,0,27,20.84
522,189.0026455,256.2810957,162.5053845,196.8247952,274.3228026,337.6062796,-1.84E-12,3.51E-09,-2.96E-06,0.000762111,-0.055407831,450.4719563,0,27,20.88
523,192,255.2371446,163.2482772,196.7866865,274.4467161,336.7254074,-1.80E-12,3.49E-09,-3.04E-06,0.000851063,-0.080338688,452.9515251,0,27,20.92
524,192.0026041,255.2371446,163.4778272,197.6765034,273.4849173,337.5514776,-2.02E-12,3.93E-09,-3.33E-06,0.000930175,-0.085334441,452.4542125,0,28,20.96
525,191,255.2821968,163.4778272,195.8979326,273.7608445,338.4272448,-2.02E-12,3.87E-09,-3.28E-06,0.00090515,-0.082145565,452.4454715,0,28,21
526,190.0026316,256.3298656,162.5053845,196.4128305,274.6088127,338.5144015,-2.52E-12,5.06E-09,-4.35E-06,0.001359143,-0.177675811,460.0902163,0,28,21.04
527,189.0026455,257.3285837,161.0465771,196.4917301,276.1467001,339.2285365,-2.08E-12,4.02E-09,-3.43E-06,0.000964121,-0.101770886,454.5514189,0,28,21.08
529,189.0026455,257.437371,162.0154314,196.4917301,274.898163,338.6399268,-3.15E-12,6.33E-09,-5.32E-06,0.001687787,-0.229888088,462.8318111,0,29,21.16
530,188.0026596,256.2810957,162.7421273,196.4128305,275.5666888,338.5144015,-1.64E-12,3.02E-09,-2.54E-06,0.000594959,-0.025236148,448.4960064,0,29,21.2
531,190,256.3298656,163.4778272,196.8247952,273.7608445,338.1789467,-2.41E-12,4.85E-09,-4.21E-06,0.001319242,-0.171134874,459.426267,0,29,21.24
532,191,255.2371446,162.2744589,197.2460393,274.7216773,337.8579583,-2.19E-12,4.21E-09,-3.51E-06,0.000967002,-0.084364345,451.7089744,0,29,21.28
533,191,256.2810957,163.4778272,196.3593644,274.040143,338.4272448,-2.33E-12,4.48E-09,-3.69E-06,0.001013098,-0.089702547,451.9118294,0,29,21.32
536,189.0026455,256.3825267,162.0154314,195.6169727,277.3968277,338.421335,-2.49E-12,4.90E-09,-4.15E-06,0.001231405,-0.14477938,456.8263,0,29,21.44
537,188.0026596,257.3285837,162.0154314,196.4917301,276.4416756,338.0532502,-2.05E-12,3.87E-09,-3.21E-06,0.000819645,-0.060504904,450.4300672,0,29,21.48
538,189.0026455,257.3810405,161.7714437,196.0102038,274.898163,337.6995706,-2.13E-12,4.01E-09,-3.29E-06,0.000851917,-0.065515928,450.7923799,0,29,21.52
539,190,256.3298656,163.7131638,195.9413177,275.2816739,338.7535978,-1.68E-12,3.06E-09,-2.52E-06,0.000561228,-0.011172785,446.9014439,0,29,21.56
540,191,256.2810957,162.5053845,196.8247952,274.040143,338.4272448,-2.49E-12,4.99E-09,-4.29E-06,0.001335663,-0.170418127,459.2140707,0,29,21.6
541,190,255.2821968,163.4778272,195.9413177,275,338.1789467,-1.18E-12,1.96E-09,-1.60E-06,0.000206958,0.053752261,442.4608645,0,29,21.64
542,190.0026316,256.3298656,163.7131638,197.7093827,273.0805742,337.8579583,-1.84E-12,3.52E-09,-3.00E-06,0.000801976,-0.07104674,452.1971877,0,29,21.68
543,191,256.3298656,163.7131638,197.7093827,273.3642259,336.4669375,-1.16E-12,1.95E-09,-1.61E-06,0.000217775,0.045116141,443.6617756,0,29,21.72
544,191.0026178,256.2810957,164.4506005,199.0226118,271.8400265,335.3162686,-1.94E-12,3.76E-09,-3.18E-06,0.000861536,-0.078786603,452.3549978,0,29,21.76
545,192,255.2371446,166.1715981,200.8008964,270.7489612,332.8663395,-1.92E-12,3.85E-09,-3.32E-06,0.000956253,-0.099363905,453.9468651,0,29,21.8
546,195.0025641,253.2390175,167.6931722,203.1058837,268.7452325,332.0240955,-1.56E-12,3.07E-09,-2.65E-06,0.000701884,-0.050692824,450.326181,0,29,21.84
547,196.0102038,252.1269521,169.4461566,203.2732152,268.7322087,330.8307725,-1.08E-12,2.02E-09,-1.76E-06,0.000352991,0.020590193,444.8639236,0,29,21.88
548,197.010152,250.1619475,170.2292572,203.3937069,267.5238307,330.0575707,-4.78E-13,7.17E-10,-6.86E-07,-4.87E-05,0.089877014,440.3830456,0,28.43911189,21.92
549,198.022726,250.1619475,169.4461566,204.3134846,267.2901046,330.1832824,-9.39E-13,1.76E-09,-1.60E-06,0.000327605,0.020087937,445.0326716,0,28,21.96
550,197.040605,251.1613028,169.4461566,204.1886383,267.7610875,329.8196477,-1.19E-12,2.32E-09,-2.08E-06,0.00052296,-0.02311532,448.703776,0,28,22
551,197.0025381,252.1983346,168.6712779,205.5066909,267.0318333,329.4616821,-1.12E-12,2.23E-09,-2.07E-06,0.000541442,-0.034064692,449.8346886,0,28,22.04
552,196.002551,252.2399651,169.649639,205.9126028,267.0318333,328.9559241,-1.31E-12,2.71E-09,-2.51E-06,0.000734015,-0.076612071,453.5458961,0,28,22.08
553,197.0025381,251.2409202,171.4059509,206.9396047,265.5804963,326.3525701,-9.18E-13,1.79E-09,-1.67E-06,0.000378017,-0.005467502,447.9848554,0,27,22.12
554,198.0101008,250.1619475,172.9855485,208.5425616,264.6601594,325.7069235,-4.89E-13,8.68E-10,-8.97E-07,8.70E-05,0.053078222,443.4969402,0,27,22.16
555,199.0628042,249.0983741,174.5966781,209.8594768,262.8193296,324.2298567,-1.15E-12,2.45E-09,-2.30E-06,0.000697267,-0.06719504,452.0843819,0,27,22.2
556,202.0396001,247.0506021,175.2512482,210.6845984,262.2079328,324.6967816,-7.42E-13,1.46E-09,-1.39E-06,0.000319229,0.013040045,445.835794,0,26,22.24
557,202.0890893,246.0731599,175.2512482,214.1144554,261.8186395,321.6364407,-1.21E-12,2.58E-09,-2.41E-06,0.000764229,-0.082286954,453.4945722,0,26,22.28
558,202.0890893,246.0508078,177.2258446,213.1712926,260.8371139,321.6364407,-6.43E-13,1.30E-09,-1.32E-06,0.000327075,9.22E-05,447.5990574,0,26,22.32
559,202.0618717,246.0995733,177.2258446,213.7849387,259.8557292,320.7896507,-8.03E-13,1.62E-09,-1.52E-06,0.000382368,-0.00857433,448.3067728,0,25,22.36
560,202.0890893,246.0995733,177.2258446,214.7300631,259.8557292,319.0438841,1.37E-13,-5.50E-10,3.76E-07,-0.000400871,0.144313649,436.9675826,0,25,22.4
561,203.061567,246.0731599,178.058979,215.6710458,258.6832039,318.3111685,-5.58E-13,1.15E-09,-1.19E-06,0.000281693,0.004388987,447.5163529,0,25,22.44
563,205.1194774,244.0512241,180.7373785,218.0022936,256.7975857,315.3173005,-6.93E-13,1.48E-09,-1.46E-06,0.000412693,-0.017818082,448.6229877,0,24,22.52
564,206.0873601,243.0514349,182.455474,220.3270297,255.1548549,313.1022197,-3.47E-14,-5.91E-11,-8.57E-08,-0.000150836,0.090551967,440.7967954,0,23,22.56
565,209.153054,241.0186715,183.3248483,221.2057865,253.8601977,313.2091953,-3.79E-13,7.87E-10,-8.76E-07,0.000209309,0.019042089,445.913069,0,23,22.6
566,209.153054,241.0186715,184.0896521,223.6179778,252.5787006,311.5204648,-5.22E-13,1.08E-09,-1.08E-06,0.000275751,0.011349287,446.1323074,0,22,22.64
567,210.1927687,240.0083332,185.0837648,223.3786024,252.3014071,310.8649224,-1.38E-13,3.18E-10,-5.38E-07,0.000120642,0.029246796,445.51176,0,22,22.68
568,211.1918559,240.0187493,185.0837648,224.1160414,251.3105648,309.5948966,-7.13E-13,1.54E-09,-1.50E-06,0.00047867,-0.034574978,449.9854211,0,21,22.72
569,211.1918559,239.0188277,185.0837648,224.8599564,251.1772283,309.9032107,-4.89E-13,1.07E-09,-1.14E-06,0.000349537,-0.014525346,448.8671261,0,21,22.76
570,212.0848887,240.0187493,186.9679117,226.5855247,250.1859309,306.757233,-8.40E-13,1.88E-09,-1.82E-06,0.000616593,-0.062644921,451.8212568,0,20,22.8
571,212.1909517,239.0083681,186.868938,228.8776966,248.9377432,305.2621824,1.74E-13,-4.35E-10,1.98E-07,-0.000195814,0.091318614,440.8944022,0,20,22.84
572,214.2335175,237.0084387,189.6760396,229.0720411,247.4772717,304.5291447,4.40E-13,-1.09E-09,8.02E-07,-0.000436655,0.139402237,437.1534101,0,19,22.88
573,215.2812114,236.0021186,190.5150913,231.3114783,246.1727036,302.6962174,-1.57E-13,3.61E-10,-5.40E-07,0.000170434,0.014530695,446.7833465,0,18.57782233,22.92
574,217.331544,235,192.4396009,230.670761,243.9057195,302.451649,1.13E-13,-2.19E-10,-7.79E-08,1.91E-05,0.038106114,445.4118582,0,18,22.96
575,217.331544,234.0021367,193.3726971,233.2059176,243.9057195,300.5628054,-1.57E-13,3.82E-10,-5.65E-07,0.000201755,0.010179697,446.7705376,0,17,23
576,217.278623,233.0021459,194.3116054,233.2059176,243.8216561,299.147121,-8.41E-14,1.14E-10,-2.26E-07,1.64E-05,0.055370933,442.8399963,0,17,23.04
577,218.3300254,233.0021459,194.3116054,234.0619576,243.8216561,297.7414986,1.62E-13,-4.90E-10,3.41E-07,-0.000227996,0.102119933,439.6950771,0,16,23.08
578,219.2760817,233.0085835,194.257561,235.915239,241.8284516,298.3035367,6.33E-14,-2.54E-10,1.46E-07,-0.000153112,0.089682551,440.3960812,0,15.20383892,23.12
579,219.2760817,233.0085835,196.2065238,236.5459786,240.60133,296.529931,9.25E-13,-2.21E-09,1.82E-06,-0.000807185,0.20817824,432.2172424,0,15,23.16
581,222.4410034,230.0195644,197.0913494,237.9285607,239.3010656,296.0827587,-2.81E-13,6.44E-10,-7.79E-07,0.000341381,-0.021808957,449.2040363,0,13.53158376,23.24
582,223.503915,230.03478,197.0634416,239.8353602,238.302329,294.7710976,-1.18E-13,2.81E-10,-4.73E-07,0.000226959,-0.000362099,447.5298875,0,13,23.28
583,223.503915,230.0195644,199.0904317,238.6797017,237.2551369,294.6133059,-1.05E-12,2.42E-09,-2.32E-06,0.000968555,-0.137156218,456.8526622,0,12,23.32
584,223.3786024,229.0196498,198.0631213,240.7509086,238.302329,293.4706118,3.21E-13,-8.02E-10,5.53E-07,-0.000227751,0.090413762,440.8446376,0,11,23.36
585,222.3803049,230.03478,200.0899798,240.60133,238.302329,291.1923763,4.08E-13,-9.55E-10,6.39E-07,-0.000236698,0.08490755,441.8229252,0,11,23.4
586,224.4370736,230.0195644,200.039996,242.4644304,236.2117694,289.7740499,1.62E-13,-4.47E-10,2.83E-07,-0.000133062,0.077112359,441.2517653,0,10,23.44
587,225.4994457,229.0349318,202.022276,244.2048321,235.1361308,288.8909829,2.39E-13,-5.70E-10,3.26E-07,-9.16E-05,0.05557069,443.893516,0,9,23.48
588,226.4972406,227.1079039,203.002463,247.0506021,233.0536419,287.1793864,5.94E-13,-1.35E-09,9.85E-07,-0.000334763,0.102997963,440.4429144,0,9,23.52
589,229.6301374,224.0803427,204.0220576,247.0020243,232,285.7008925,2.55E-13,-7.08E-10,5.37E-07,-0.000179515,0.084973945,440.7068013,0,8,23.56
590,230.6274051,223.1098384,205.0877861,248.0181445,231.0086578,285.5065674,5.81E-13,-1.39E-09,1.06E-06,-0.000356456,0.116152264,438.5044594,0,7,23.6
591,230.7032726,223.1098384,205.0877861,248.0181445,231.0086578,285.5678553,6.70E-13,-1.64E-09,1.32E-06,-0.000468729,0.138269746,436.9724727,0,6,23.64
592,229.6301374,224.0803427,205.02195,246,231,286.7699426,8.41E-13,-2.01E-09,1.62E-06,-0.000596863,0.160594935,435.6470975,0,6,23.68
593,227.563178,226.079632,204.002451,246.0508078,233.0193125,286.1835076,1.04E-12,-2.52E-09,2.09E-06,-0.000809274,0.196343213,433.7238725,0,5,23.72
594,226.4972406,227.0352396,202.0024752,247.0991704,234.0534127,286.4716391,5.87E-13,-1.40E-09,1.06E-06,-0.000374233,0.106518947,440.5775909,0,4,23.76
595,226.4332131,227.0352396,202.0024752,247.0991704,234.0769104,286.4716391,3.87E-13,-8.85E-10,5.76E-07,-0.000168754,0.065359112,443.6814774,0,3.148609051,23.8
596,227.4950549,227.0352396,203,247.0728637,233.0343322,285.1876575,1.85E-13,-3.75E-10,9.37E-08,4.77E-05,0.023901748,446.4254299,0,3,23.84
597,228.560714,226.079632,205.0097559,249,231.0194797,284.7753501,5.95E-13,-1.35E-09,9.52E-07,-0.000278927,0.080529805,442.7993422,0,2,23.88
598,230.7032726,225.1088626,206.0606707,250.0719896,229,283.3460781,5.59E-13,-1.31E-09,9.54E-07,-0.000273189,0.083820338,442.1033394,0,1,23.92
599,231.7002374,222.1440974,208.1177551,251.2866889,229.0349318,281.1138559,1.04E-12,-2.51E-09,2.12E-06,-0.000789678,0.196318257,433.0478095,0,0.672916424,23.96
600,232.6972282,220.1454065,209.2892735,252.3885893,227.0550594,282.0283674,4.66E-13,-1.21E-09,9.92E-07,-0.000322478,0.110312235,438.7505163,0,0,24
601,232.6972282,221.183182,210.2878979,252.5074256,226.1083811,281.0284683,3.57E-13,-9.25E-10,7.05E-07,-0.000174013,0.075123491,441.694308,0,0,24.04
602,231.7002374,221.1108319,211.2368339,251.4478077,226.079632,281.0284683,1.09E-12,-2.61E-09,2.17E-06,-0.000780098,0.191006793,433.5801535,1,0,24.08
603,232.6972282,222.1103329,210.1927687,253.444274,226.0353955,280.0642783,2.49E-13,-7.14E-10,5.87E-07,-0.00016912,0.077747947,441.4140619,1.838618229,0,24.12
604,231.6246964,222.0810663,210.1523257,253.444274,226.0353955,279.0645087,8.09E-13,-1.95E-09,1.59E-06,-0.000534032,0.134475297,438.4400435,2,0,24.16
605,231.5534496,222.0810663,212.235718,253.7124356,225.0555487,277.0072201,1.12E-12,-2.67E-09,2.25E-06,-0.000807191,0.186410457,434.6043882,3,0,24.2
606,233.6942447,220.081803,212.339351,256.0351538,224.1428116,276.0163039,5.08E-13,-1.26E-09,1.01E-06,-0.000287474,0.088460965,441.4201317,4,0,24.24
607,235.766834,219.14607,213.5275158,257.7518186,221.2261287,276.1811,7.04E-13,-1.71E-09,1.42E-06,-0.000435576,0.119903157,438.7488477,4.390290152,0,24.28
608,237.9285607,217.1474154,215.8379021,258.2479429,220.4450045,275.4087871,6.38E-13,-1.60E-09,1.33E-06,-0.000380912,0.109531482,439.3890639,5,0,24.32
609,237.9285607,216.2313576,216.9239498,259.7941493,219.4470323,273.5927631,6.25E-13,-1.62E-09,1.42E-06,-0.000444063,0.128738359,437.5102145,6,0,24.36
610,236.8459415,215.2324325,218.013761,259.9423013,219.4470323,272.5949376,1.10E-13,-4.50E-10,3.87E-07,1.84E-07,0.037983429,444.3574814,7,0,24.4
611,237.7603836,216.1874187,217.0184324,260.7834351,218.3872707,272.6627954,9.62E-13,-2.36E-09,2.03E-06,-0.000668977,0.162775653,435.7416272,7.932114928,0,24.44
612,236.7635952,216.1480974,217.91971,262.0706012,218.3872707,270.6676929,1.14E-12,-2.82E-09,2.47E-06,-0.000857257,0.195976159,433.7291766,8,0,24.48
613,237.7603836,216.1480974,219.0091322,262.3833074,216.4532282,270.7397274,1.32E-12,-3.23E-09,2.83E-06,-0.000995381,0.220359891,432.1326007,9,0,24.52
614,238.8388578,215.1882896,220.102249,263.2299375,215.5226206,269.1635191,4.13E-13,-1.21E-09,1.13E-06,-0.000318777,0.097001877,440.3773224,10,0,24.56
615,239.9208203,214.1891687,221.4158983,265.1490147,213.7592103,267.6863837,2.33E-13,-7.72E-10,7.26E-07,-0.000118208,0.055364473,443.4656318,10,0,24.6
616,242.0020661,212.235718,222.7666941,266.1747546,212.9413065,266.18039,9.83E-13,-2.60E-09,2.41E-06,-0.000822807,0.196193475,432.9302866,11,0,24.64
617,243.0905181,211.2368339,224.0178564,267.2901046,211.1492363,264.5996977,7.09E-13,-1.89E-09,1.72E-06,-0.00049343,0.123880759,438.8510405,12,0,24.68
618,244.0860504,211.2865353,224.2944493,267.7610875,210.2617416,263.8977075,6.88E-13,-1.88E-09,1.75E-06,-0.000524716,0.139680691,436.7270763,12.03126591,0,24.72
619,243.9938524,210.2379604,225.4284809,269.215527,209.267771,263.3704615,8.30E-13,-2.23E-09,2.09E-06,-0.000662581,0.16214221,435.4188629,13,0,24.76
620,245.0816191,210.2379604,225.4284809,269.215527,209.267771,262.3833074,7.07E-13,-1.91E-09,1.75E-06,-0.000495042,0.124607177,438.5153979,0,0,24.8
621,243.9938524,210.2379604,226.4177555,270.6806236,209.267771,261.3962509,8.75E-13,-2.28E-09,2.07E-06,-0.000617912,0.143220792,437.5817756,0,0,24.84
622,244.9897957,211.2368339,226.4177555,270.9335712,208.2738582,260.5724467,1.15E-12,-3.00E-09,2.79E-06,-0.000959974,0.220449962,431.2796119,0,0,24.88
623,244.0860504,210.2379604,226.5656638,272.4151244,208.3866598,259.7537295,9.65E-13,-2.58E-09,2.45E-06,-0.000822458,0.192737529,433.327426,0,0,24.92
624,245.0816191,210.2379604,227.8618002,273.2123716,206.5187643,258.1317493,1.20E-12,-3.17E-09,3.00E-06,-0.001048429,0.237456478,430.0762684,0,0,24.96
625,247.1679591,207.2414051,229.0087335,273.9415996,205.6501884,258.0891319,1.24E-12,-3.24E-09,3.05E-06,-0.001050191,0.236509605,429.9375049,0,0,25
626,248.2619584,208.3458663,230.4972885,275.1363298,203.7964671,256.7430622,7.22E-13,-2.02E-09,1.94E-06,-0.000557824,0.138349924,437.4618363,0,0,25.04
627,249.2568956,206.3492186,230.8527669,277.3319311,201.950489,255.4407955,5.58E-13,-1.70E-09,1.74E-06,-0.000495351,0.12953686,437.6421256,0,0,25.08
628,249.3591787,206.3492186,232.0193957,276.7038128,202.2374842,254.4661078,1.03E-12,-2.77E-09,2.65E-06,-0.0008496,0.197362432,432.9232766,0,0,25.12
629,249.2568956,207.3475343,233.1887647,277.0270745,201.1019642,253.9488137,1.10E-12,-2.95E-09,2.83E-06,-0.000934398,0.213845339,431.5752613,0,0,25.16
630,248.3646513,206.3492186,231.836149,277.9730203,202.0915634,253.7183478,1.03E-12,-2.76E-09,2.61E-06,-0.000820952,0.186987007,434.0092838,0,0,25.2
631,248.2619584,206.2934803,232.8196727,278.9193432,202.0915634,252.5173261,5.11E-13,-1.56E-09,1.60E-06,-0.00042396,0.112604872,439.1527736,0,0,25.24
632,249.3591787,206.2934803,232.8196727,279.2436212,200.9601951,252.7449307,8.19E-13,-2.29E-09,2.25E-06,-0.000693727,0.164169043,435.217302,0,0,25.28
633,249.2568956,206.2934803,233.1887647,280.2356152,201.1019642,251.2687804,1.23E-12,-3.15E-09,2.90E-06,-0.000907906,0.193167016,434.3046353,0,0,25.32
634,250.3537497,205.3509192,234.3608329,281.6025568,200.4120755,248.8473428,1.19E-12,-3.15E-09,3.00E-06,-0.000979641,0.215430322,431.8890536,0,0,25.36
635,251.3483638,204.3526364,234.9553149,283.3813685,198.5950654,248.9096222,7.02E-13,-2.02E-09,2.02E-06,-0.000558161,0.132859469,438.0198548,0,0,25.4
636,252.4480145,203.4158303,235.5865022,283.1854516,197.7725967,247.5237362,1.23E-12,-3.25E-09,3.10E-06,-0.000987481,0.216558085,431.7471548,0,0,25.44
637,253.5507839,202.4178846,236.562888,283.9330907,197.9419107,246.8400292,1.57E-12,-4.04E-09,3.80E-06,-0.001278636,0.275407464,427.2480372,0,0,25.48
638,253.5507839,203.4158303,236.3493177,284.6928169,195.9719368,245.8800521,1.19E-12,-3.14E-09,3.00E-06,-0.000945095,0.207114682,432.6050673,0,0,25.52
639,253.4423011,202.3561217,236.562888,285.2367438,196.9568481,245.8800521,1.40E-12,-3.65E-09,3.46E-06,-0.001137111,0.245016496,429.7947146,0,0,25.56
640,253.4423011,203.3543705,236.562888,285.2367438,195.8009193,245.6013029,1.31E-12,-3.47E-09,3.33E-06,-0.001094171,0.237320189,430.1482607,0,0,25.6
641,253.4423011,203.3543705,236.562888,286.5414455,195.9719368,244.9203952,1.37E-12,-3.49E-09,3.24E-06,-0.00101168,0.212010127,432.7163375,0,0,25.64
642,252.4480145,203.4158303,237.5394704,287.3081969,194.648401,244.2457779,1.74E-12,-4.37E-09,4.08E-06,-0.001379394,0.285665618,427.3780828,0,0,25.68
643,253.4423011,202.3561217,237.9768896,288.4805019,194.9871791,242.6211038,1.98E-12,-5.02E-09,4.73E-06,-0.001677023,0.352034634,421.7857598,0,0,25.72
644,253.6631625,201.4199593,239.4034252,288.360885,194.1803286,242.2601907,1.76E-12,-4.50E-09,4.24E-06,-0.001445688,0.302309025,425.7542916,0,0,25.76
645,255.6501516,200.4894012,239.6351393,288.669361,194.3630623,241.9194081,1.70E-12,-4.27E-09,3.96E-06,-0.001292891,0.268073577,428.4506196,0,0,25.8
646,255.6501516,199.4918545,238.8995605,289.5807314,194.5507646,240.9688777,1.56E-12,-3.92E-09,3.61E-06,-0.001121054,0.229722417,431.5727852,0,0,25.84
647,255.6501516,200.4220547,239.6351393,288.669361,193.5691091,241.611258,1.96E-12,-4.84E-09,4.42E-06,-0.001458849,0.296175798,426.6846564,0,0,25.88
648,254.6566316,201.4199593,239.1756677,287.8506557,194.1803286,242.5633938,1.55E-12,-3.96E-09,3.74E-06,-0.001230377,0.262593205,428.2746432,0,0,25.92
649,253.5507839,202.3561217,238.951878,287.9600667,194.3630623,241.006224,1.58E-12,-4.06E-09,3.83E-06,-0.001277672,0.269551806,427.8459105,0,0,25.96
650,253.5507839,202.4178846,238.7320674,288.8771365,194.0025773,241.6650575,2.06E-12,-5.14E-09,4.78E-06,-0.001668565,0.342624182,423.0880156,0,0,26
651,254.4366326,202.4178846,239.1756677,287.9600667,194.0025773,241.6650575,2.17E-12,-5.36E-09,4.93E-06,-0.001707363,0.345910297,423.1769614,0,0,26.04
